| 0.50000000 | -0.40000000 | 0.15000000 | 0.25000000 | 0.00 |
| 1.00000000 | 0.10000000 | 0.16000000 | 0.24200000 | 0.02 |
| 1.44400000 | 0.63600000 | 0.18000000 | 0.24400000 | 0.04 |
| 1.81200000 | 1.11600000 | 0.20888000 | 0.25672000 | 0.06 |
| 2.08992000 | 1.51632000 | 0.24512000 | 0.27904000 | 0.08 |
| 2.26752000 | 1.82208000 | 0.28691840 | 0.30936640 | 0.10 |
| 2.33857920 | 2.02262400 | 0.33226880 | 0.34580800 | 0.12 |
| 2.30112000 | 2.11150080 | 0.37904038 | 0.38626048 | 0.14 |
| 2.15747942 | 2.08667981 | 0.42506278 | 0.42849050 | 0.16 |
| 1.91420928 | 1.95062400 | 0.46821237 | 0.47022409 | 0.18 |
| 1.58180797 | 1.71018584 | 0.50649656 | 0.50923657 | 0.20 |
| 1.17429489 | 1.37632795 | 0.53813272 | 0.54344029 | 0.22 |
| 0.70864459 | 0.96367974 | 0.56161862 | 0.57096685 | 0.24 |
| 0.20410383 | 0.48994813 | 0.57579151 | 0.59024044 | 0.26 |
| -0.31858131 | -0.02479404 | 0.57987358 | 0.60003941 | 0.28 |
| -0.83799684 | -0.55891296 | 0.57350196 | 0.59954352 | 0.30 |
| -1.33291762 | -1.09007997 | 0.55674202 | 0.58836527 | 0.32 |
| -1.78315517 | -1.59616411 | 0.53008367 | 0.56656367 | 0.34 |
| -2.17036251 | -2.05611517 | 0.49442056 | 0.53464038 | 0.36 |
| -2.47876401 | -2.45080215 | 0.45101331 | 0.49351808 | 0.38 |
| -2.69578110 | -2.76377354 | 0.40143803 | 0.44450204 | 0.40 |
| -2.81252917 | -2.98190911 | 0.34752241 | 0.38922657 | 0.42 |
| -2.82416568 | -3.09593747 | 0.29127183 | 0.32958838 | 0.44 |
| -2.73007623 | -3.10079879 | 0.23478852 | 0.26766963 | 0.46 |
| -2.53389102 | -2.99583847 | 0.18018699 | 0.20565366 | 0.48 |
| -2.24333167 | -2.78482436 | 0.12950917 | 0.14573689 | 0.50 |
| -1.86989457 | -2.47578711 | 0.08464254 | 0.09004040 | 0.52 |
| -1.42838391 | -2.08069030 | 0.04724465 | 0.04052466 | 0.54 |
| -0.93631317 | -1.61494394 | 0.01867697 | -0.00108915 | 0.56 |
| -0.41319934 | -1.09678095 | -0.00004930 | -0.03338802 | 0.58 |
| 0.12022180 | -0.54652188 | -0.00831328 | -0.05532364 | 0.60 |
| 0.64282764 | 0.01424252 | -0.00590885 | -0.06625408 | 0.62 |
| 1.13395487 | 0.56351811 | 0.00694771 | -0.06596923 | 0.64 |
| 1.57422558 | 1.07978874 | 0.02962680 | -0.05469887 | 0.66 |
| 1.94632063 | 1.54287693 | 0.06111132 | -0.03310309 | 0.68 |
| 2.23566919 | 1.93474945 | 0.10003773 | -0.00224555 | 0.70 |
| 2.43102716 | 2.24023575 | 0.14475111 | 0.03644943 | 0.72 |
| 2.52492159 | 2.44763052 | 0.19337165 | 0.08125415 | 0.74 |
| 2.51394327 | 2.54915660 | 0.24387009 | 0.13020676 | 0.76 |
| 2.39887644 | 2.54126992 | 0.29414895 | 0.18118989 | 0.78 |
| 2.18466041 | 2.42479456 | 0.34212648 | 0.23201529 | 0.80 |
| 1.88018507 | 2.20488280 | 0.38581969 | 0.28051118 | 0.82 |
| 1.49792868 | 1.89080209 | 0.42342339 | 0.32460884 | 0.84 |
| 1.05345279 | 1.49555778 | 0.45338196 | 0.36242488 | 0.86 |
| 0.56477469 | 1.03536696 | 0.47445102 | 0.39233603 | 0.88 |
| 0.05164268 | 0.52900466 | 0.48574651 | 0.41304337 | 0.90 |
| -0.46525663 | -0.00295104 | 0.48677937 | 0.42362347 | 0.92 |
| -0.96512716 | -0.53894482 | 0.47747423 | 0.42356445 | 0.94 |
| -1.42789521 | -1.05730758 | 0.45817169 | 0.41278555 | 0.96 |
| -1.83501087 | -1.53712292 | 0.42961379 | 0.39163940 | 0.98 |
| -2.17018723 | -1.95906209 | 0.39291357 | 0.36089694 | 1.00 |
| -2.42004763 | -2.30615397 | 0.34950983 | 0.32171570 | 1.02 |
| -2.57465553 | -2.56445937 | 0.30110887 | 0.27559262 | 1.04 |
| -2.62790579 | -2.72362302 | 0.24961576 | 0.22430343 | 1.06 |
| -2.57776197 | -2.77728113 | 0.19705765 | 0.16983097 | 1.08 |
| -2.42633062 | -2.72330862 | 0.14550241 | 0.11428535 | 1.10 |
| -2.17976955 | -2.56389650 | 0.09697579 | 0.05981918 | 1.12 |
| -1.84803438 | -2.30545631 | 0.05338040 | 0.00854125 | 1.14 |
| -1.44447350 | -1.95835606 | 0.01641972 | -0.03756788 | 1.16 |
| -0.98528813 | -1.53649831 | -0.01246975 | -0.07673500 | 1.18 |
| -0.48887911 | -1.05675763 | -0.03217552 | -0.10746497 | 1.20 |
| 0.02489302 | -0.53830021 | -0.04195310 | -0.12860012 | 1.22 |
| 0.53550517 | -0.00181294 | -0.04145524 | -0.13936613 | 1.24 |
| 1.02259387 | 0.53132694 | -0.03074514 | -0.13940238 | 1.26 |
| 1.46676965 | 1.03990837 | -0.01029326 | -0.12877585 | 1.28 |
| 1.85039099 | 1.50373482 | 0.01904214 | -0.10797768 | 1.30 |
| 2.15826709 | 1.90443061 | 0.05604995 | -0.07790298 | 1.32 |
| 2.37826131 | 2.22617296 | 0.09921530 | -0.03981437 | 1.34 |
| 2.50177138 | 2.45632064 | 0.14678052 | 0.00470909 | 1.36 |
| 2.52406747 | 2.58591425 | 0.19681595 | 0.05383550 | 1.38 |
| 2.44447468 | 2.61002837 | 0.24729730 | 0.10555379 | 1.40 |
| 2.26639305 | 2.52796170 | 0.29618679 | 0.15775436 | 1.42 |
| 1.99715459 | 2.34325793 | 0.34151465 | 0.20831359 | 1.44 |
| 1.64772315 | 2.06355672 | 0.38145775 | 0.25517875 | 1.46 |
| 1.23224966 | 1.70028115 | 0.41441221 | 0.29644988 | 1.48 |
| 0.76750059 | 1.26817431 | 0.43905720 | 0.33045551 | 1.50 |
| 0.27218279 | 0.78470398 | 0.45440721 | 0.35581899 | 1.52 |
| -0.23380809 | 0.26935923 | 0.45985087 | 0.37151307 | 1.54 |
| -0.73018543 | -0.25713249 | 0.45517471 | 0.37690026 | 1.56 |
| -1.19708375 | -0.77363652 | 0.44057100 | 0.37175761 | 1.58 |
| -1.61585253 | -1.25945696 | 0.41662932 | 0.35628488 | 1.60 |
| -1.96980008 | -1.69516364 | 0.38431227 | 0.33109574 | 1.62 |
| -2.24485771 | -2.06336701 | 0.34491627 | 0.29719246 | 1.64 |
| -2.43013787 | -2.34941009 | 0.30001912 | 0.25592512 | 1.66 |
| -2.51836410 | -2.54194988 | 0.25141636 | 0.20893692 | 1.68 |
| -2.50615570 | -2.63340522 | 0.20104908 | 0.15809792 | 1.70 |
| -2.39415616 | -2.62025339 | 0.15092597 | 0.10542982 | 1.72 |
| -2.18700039 | -2.50316387 | 0.10304284 | 0.05302475 | 1.74 |
| -1.89312225 | -2.28696421 | 0.05930283 | 0.00296147 | 1.76 |
| -1.52441064 | -1.98043953 | 0.02144039 | -0.04277781 | 1.78 |
| -1.09572781 | -1.59597424 | -0.00904782 | -0.08238660 | 1.80 |
| -0.62430972 | -1.14905026 | -0.03096238 | -0.11430608 | 1.82 |
| -0.12907237 | -0.65762231 | -0.04344857 | -0.13728709 | 1.84 |
| 0.37014775 | -0.14139534 | -0.04603002 | -0.15043954 | 1.86 |
| 0.85338876 | 0.37896678 | -0.03862707 | -0.15326744 | 1.88 |
| 1.30136214 | 0.88266951 | -0.02155929 | -0.14568811 | 1.90 |
| 1.69622309 | 1.34961977 | 0.00446795 | -0.12803472 | 1.92 |
| 2.02228185 | 1.76122843 | 0.03839241 | -0.10104232 | 1.94 |
| 2.26662756 | 2.10115132 | 0.07883805 | -0.06581775 | 1.96 |
| 2.41963985 | 2.35593916 | 0.12417060 | -0.02379473 | 1.98 |
| 2.47536799 | 2.51557050 | 0.17256340 | 0.02332406 | 2.00 |
| 2.43176251 | 2.57384667 | 0.22207076 | 0.07363547 | 2.02 |
| 2.29075041 | 2.52863309 | 0.27070601 | 0.12511240 | 2.04 |
| 2.05815118 | 2.38193762 | 0.31652102 | 0.17568506 | 2.06 |
| 1.74343723 | 2.13982308 | 0.35768404 | 0.22332381 | 2.08 |
| 1.35934870 | 1.81215768 | 0.39255278 | 0.26612028 | 2.10 |
| 0.92137812 | 1.41221372 | 0.41973976 | 0.30236343 | 2.12 |
| 0.44714594 | 0.95613077 | 0.43816732 | 0.33060770 | 2.14 |
| -0.04430794 | 0.46226517 | 0.44711024 | 0.34973032 | 2.16 |
| -0.53328826 | -0.04954810 | 0.44622408 | 0.35897562 | 2.18 |
| -1.00023333 | -0.55879134 | 0.43555832 | 0.35798466 | 2.20 |
| -1.42649728 | -1.04508602 | 0.41555365 | 0.34680883 | 2.22 |
| -1.79509420 | -1.48900765 | 0.38702370 | 0.32590711 | 2.24 |
| -2.09137479 | -1.87286102 | 0.35112182 | 0.29612696 | 2.26 |
| -2.30360815 | -2.18138507 | 0.30929432 | 0.25866974 | 2.28 |
| -2.42344596 | -2.40235898 | 0.26322216 | 0.21504204 | 2.30 |
| -2.44625053 | -2.52708572 | 0.21475324 | 0.16699486 | 2.32 |
| -2.37127378 | -2.55073376 | 0.16582823 | 0.11645315 | 2.34 |
| -2.20168041 | -2.47252360 | 0.11840276 | 0.06543847 | 2.36 |
| -1.94441449 | -2.29575184 | 0.07436915 | 0.01598800 | 2.38 |
| -1.60991509 | -2.02765219 | 0.03548086 | -0.02992704 | 2.40 |
| -1.21169260 | -1.67909929 | 0.00328256 | -0.07048008 | 2.42 |
| -0.76578298 | -1.26416732 | -0.02095130 | -0.10406207 | 2.44 |
| -0.29010194 | -0.79956144 | -0.03626696 | -0.12934542 | 2.46 |
| 0.19627506 | -0.30394502 | -0.04206899 | -0.14533664 | 2.48 |
| 0.67387775 | 0.20281035 | -0.03814349 | -0.15141554 | 2.50 |
| 1.12362063 | 0.70042185 | -0.02466594 | -0.14735934 | 2.52 |
| 1.52756571 | 1.16900743 | -0.00219353 | -0.13335090 | 2.54 |
| 1.86963801 | 1.58988046 | 0.02835779 | -0.10997075 | 2.56 |
| 2.13626536 | 1.94629509 | 0.06575055 | -0.07817314 | 2.58 |
| 2.31691688 | 2.22411274 | 0.10847586 | -0.03924724 | 2.60 |
| 2.40451897 | 2.41236307 | 0.15481419 | 0.00523501 | 2.62 |
| 2.39573223 | 2.50367733 | 0.20290457 | 0.05348228 | 2.64 |
| 2.29107849 | 2.49457682 | 0.25081922 | 0.10355582 | 2.66 |
| 2.09491326 | 2.38560528 | 0.29664079 | 0.15344736 | 2.68 |
| 1.81524483 | 2.18130012 | 0.33853905 | 0.20115946 | 2.70 |
| 1.46340755 | 1.89000401 | 0.37484395 | 0.24478547 | 2.72 |
| 1.05360269 | 1.52352452 | 0.40411210 | 0.28258555 | 2.74 |
| 0.60232538 | 1.09665580 | 0.42518415 | 0.31305604 | 2.76 |
| 0.12770084 | 0.62658162 | 0.43723066 | 0.33498915 | 2.78 |
| -0.35124350 | 0.13218386 | 0.43978468 | 0.34752079 | 2.80 |
| -0.81534064 | -0.36671571 | 0.43275981 | 0.35016446 | 2.82 |
| -1.24605095 | -0.85014995 | 0.41645300 | 0.34283015 | 2.84 |
| -1.62620263 | -1.29880525 | 0.39153198 | 0.32582715 | 2.86 |
| -1.94067624 | -1.69479298 | 0.35900792 | 0.29985104 | 2.88 |
| -2.17700585 | -2.02236248 | 0.32019440 | 0.26595518 | 2.90 |
| -2.32587308 | -2.26852742 | 0.27665428 | 0.22550793 | 2.92 |
| -2.38147433 | -2.42358038 | 0.23013682 | 0.18013739 | 2.94 |
| -2.34174684 | -2.48147547 | 0.18250733 | 0.13166578 | 2.96 |
| -2.20844462 | -2.44006373 | 0.13567240 | 0.08203627 | 2.98 |
| -1.98706167 | -2.30117237 | 0.09150350 | 0.03323499 | 3.00 |
| -1.68660570 | -2.07052465 | 0.05176227 | -0.01278845 | 3.02 |
| -1.31923169 | -1.75750425 | 0.01803016 | -0.05419895 | 3.04 |
| -0.89975021 | -1.37477348 | -0.00835448 | -0.08934903 | 3.06 |
| -0.44503036 | -0.93776110 | -0.02634948 | -0.11684450 | 3.08 |
| 0.02667856 | -0.46404032 | -0.03525009 | -0.13559972 | 3.10 |
| 0.49647947 | 0.02737783 | -0.03471652 | -0.14488053 | 3.12 |
| 0.94558448 | 0.51680749 | -0.02478693 | -0.14433297 | 3.14 |
| 1.35606624 | 0.98467657 | -0.00587524 | -0.13399682 | 3.16 |
| 1.71157355 | 1.41230941 | 0.02124609 | -0.11430329 | 3.18 |
| 1.99798262 | 1.78267231 | 0.05547756 | -0.08605710 | 3.20 |
| 2.20395818 | 2.08105194 | 0.09543721 | -0.05040366 | 3.22 |
| 2.32140203 | 2.29563992 | 0.13951637 | -0.00878262 | 3.24 |
| 2.34577130 | 2.41800001 | 0.18594441 | 0.03713018 | 3.26 |
| 2.27625400 | 2.44339976 | 0.23285984 | 0.08549018 | 3.28 |
| 2.11579500 | 2.37099332 | 0.27838492 | 0.13435818 | 3.30 |
| 1.87097167 | 2.20384849 | 0.32070082 | 0.18177804 | 3.32 |
| 1.55172447 | 1.94881722 | 0.35812025 | 0.22585501 | 3.34 |
| 1.17095348 | 1.61625495 | 0.38915474 | 0.26483136 | 3.36 |
| 0.74399722 | 1.21960025 | 0.41257381 | 0.29715646 | 3.38 |
| 0.28801488 | 0.77483193 | 0.42745376 | 0.32154846 | 3.40 |
| -0.17870323 | 0.29982547 | 0.43321406 | 0.33704510 | 3.42 |
| -0.63746925 | -0.18636532 | 0.42963999 | 0.34304161 | 3.44 |
| -1.06994599 | -0.66427249 | 0.41689061 | 0.33931430 | 3.46 |
| -1.45887981 | -1.11479339 | 0.39549169 | 0.32602885 | 3.48 |
| -1.78878884 | -1.51995414 | 0.36631409 | 0.30373299 | 3.50 |
| -2.04657923 | -1.86362664 | 0.33053831 | 0.27333390 | 3.52 |
| -2.22206468 | -2.13217041 | 0.28960673 | 0.23606137 | 3.54 |
| -2.30836885 | -2.31497396 | 0.24516543 | 0.19341796 | 3.56 |
| -2.30219466 | -2.40487390 | 0.19899806 | 0.14711848 | 3.58 |
| -2.20394993 | -2.39843551 | 0.15295416 | 0.09902100 | 3.60 |
| -2.01772458 | -2.29608361 | 0.10887517 | 0.05105229 | 3.62 |
| -1.75112065 | -2.10207883 | 0.06852067 | 0.00513062 | 3.64 |
| -1.41494210 | -1.82434055 | 0.03349826 | -0.03691095 | 3.66 |
| -1.02275706 | -1.47412367 | 0.00519942 | -0.07339777 | 3.68 |
| -0.59035027 | -1.06556269 | -0.01525572 | -0.10288024 | 3.70 |
| -0.13508785 | -0.61510123 | -0.02706273 | -0.12419149 | 3.72 |
| 0.32478007 | -0.14083032 | -0.02976448 | -0.13649352 | 3.74 |
| 0.77085097 | 0.33823814 | -0.02326888 | -0.13931012 | 3.76 |
| 1.18530626 | 0.80293345 | -0.00785186 | -0.13254536 | 3.78 |
| 1.55162299 | 1.23469325 | 0.01585426 | -0.11648669 | 3.80 |
| 1.85523256 | 1.61630490 | 0.04688672 | -0.09179283 | 3.82 |
| 2.08410002 | 1.93259166 | 0.08399137 | -0.05946673 | 3.84 |
| 2.22920107 | 2.17101622 | 0.12567337 | -0.02081490 | 3.86 |
| 2.28487779 | 2.32217761 | 0.17025739 | 0.02260543 | 3.88 |
| 2.24905907 | 2.38018172 | 0.21595495 | 0.06904898 | 3.90 |
| 2.12333723 | 2.34287101 | 0.26093613 | 0.11665261 | 3.92 |
| 1.91289793 | 2.21190426 | 0.30340288 | 0.16351004 | 3.94 |
| 1.62630650 | 1.99268362 | 0.34166083 | 0.20774812 | 3.96 |
| 1.27515940 | 1.69413193 | 0.37418696 | 0.24760179 | 3.98 |
| 0.87361513 | 1.32832975 | 0.39969015 | 0.28148443 | 4.00 |
| 0.43782338 | 0.91002657 | 0.41716246 | 0.30805103 | 4.02 |
| -0.01472439 | 0.45604624 | 0.42591892 | 0.32625156 | 4.04 |
| -0.46589696 | -0.01538966 | 0.42562444 | 0.33537248 | 4.06 |
| -0.89764974 | -0.48539306 | 0.41630650 | 0.33506469 | 4.08 |
| -1.29274635 | -0.93516613 | 0.39835350 | 0.32535683 | 4.10 |
| -1.63544669 | -1.34675300 | 0.37249857 | 0.30665351 | 4.12 |
| -1.91213398 | -1.70375656 | 0.33978964 | 0.27971845 | 4.14 |
| -2.11185565 | -1.99199159 | 0.30154696 | 0.24564331 | 4.16 |
| -2.22675686 | -2.20004836 | 0.25930985 | 0.20580348 | 4.18 |
| -2.25238929 | -2.31974413 | 0.21477471 | 0.16180252 | 4.20 |
| -2.18788310 | -2.34644490 | 0.16972692 | 0.11540763 | 4.22 |
| -2.03597553 | -2.27924452 | 0.12596926 | 0.06847873 | 4.24 |
| -1.80289511 | -2.12099448 | 0.08524975 | 0.02289384 | 4.26 |
| -1.49810643 | -1.87818330 | 0.04919185 | -0.01952604 | 4.28 |
| -1.13392592 | -1.56067064 | 0.01922972 | -0.05708971 | 4.30 |
| -0.72502423 | -1.18128706 | -0.00344880 | -0.08830312 | 4.32 |
| -0.28783529 | -0.75531558 | -0.01794928 | -0.11192887 | 4.34 |
| 0.16010411 | -0.29987612 | -0.02370599 | -0.12703518 | 4.36 |
| 0.60085771 | 0.16676249 | -0.02050391 | -0.13303270 | 4.38 |
| 1.01680793 | 0.62591530 | -0.00848675 | -0.12969745 | 4.40 |
| 1.39136004 | 1.05922933 | 0.01184941 | -0.11717914 | 4.42 |
| 1.70960412 | 1.44941714 | 0.03967661 | -0.09599456 | 4.44 |
| 1.95890858 | 1.78094645 | 0.07386869 | -0.06700621 | 4.46 |
| 2.12942139 | 2.04065839 | 0.11304686 | -0.03138728 | 4.48 |
| 2.21445937 | 2.21828968 | 0.15563529 | 0.00942588 | 4.50 |
| 2.21076997 | 2.30687818 | 0.19992448 | 0.05379168 | 4.52 |
| 2.11865542 | 2.30303558 | 0.24413988 | 0.09992924 | 4.54 |
| 1.94195439 | 2.20707669 | 0.28651299 | 0.14598995 | 4.56 |
| 1.68788235 | 2.02300046 | 0.32535207 | 0.19013149 | 4.58 |
| 1.36673703 | 1.75832353 | 0.35910972 | 0.23059149 | 4.60 |
| 0.99148114 | 1.42377348 | 0.38644446 | 0.26575797 | 4.62 |
| 0.57721923 | 1.03285413 | 0.40627408 | 0.29423343 | 4.64 |
| 0.14058977 | 0.60130053 | 0.41781847 | 0.31489052 | 4.66 |
| -0.30090307 | 0.14644567 | 0.42063026 | 0.32691653 | 4.68 |
| -0.72959107 | -0.31347560 | 0.41461220 | 0.32984544 | 4.70 |
| -1.12834899 | -0.76005755 | 0.40002038 | 0.32357593 | 4.72 |
| -1.48127866 | -1.17546009 | 0.37745340 | 0.30837478 | 4.74 |
| -1.77434270 | -1.54312141 | 0.34782783 | 0.28486558 | 4.76 |
| -1.99592286 | -1.84841820 | 0.31234097 | 0.25400315 | 4.78 |
| -2.13728046 | -2.07924721 | 0.27242252 | 0.21703478 | 4.80 |
| -2.19290096 | -2.22650500 | 0.22967691 | 0.17544984 | 4.82 |
| -2.16070890 | -2.28444682 | 0.18581889 | 0.13091974 | 4.84 |
| -2.04214498 | -2.25091061 | 0.14260471 | 0.08523080 | 4.86 |
| -1.84210221 | -2.12739716 | 0.10176181 | 0.04021259 | 4.88 |
| -1.56872427 | -1.91900377 | 0.06491977 | -0.00233535 | 4.90 |
| -1.23307403 | -1.63421403 | 0.03354528 | -0.04071543 | 4.92 |
| -0.84868601 | -1.28455262 | 0.00888380 | -0.07339971 | 4.94 |
| -0.43102063 | -0.88411900 | -0.00808992 | -0.09909076 | 4.96 |
| 0.00315753 | -0.44901895 | -0.01671033 | -0.11677314 | 4.98 |
| 0.43645258 | 0.00328315 | -0.01664718 | -0.12575352 | 5.00 |
| 0.85153427 | 0.45466526 | -0.00791813 | -0.12568786 | 5.02 |
| 1.23183108 | 0.88707372 | 0.00911256 | -0.11659455 | 5.04 |
| 1.56219176 | 1.28324529 | 0.03374918 | -0.09885308 | 5.06 |
| 1.82948890 | 1.62739626 | 0.06499301 | -0.07318817 | 5.08 |
| 2.02314051 | 1.90585126 | 0.10158279 | -0.04064025 | 5.10 |
| 2.13552886 | 2.10758658 | 0.14204560 | -0.00252322 | 5.12 |
| 2.16230002 | 2.22466650 | 0.18475618 | 0.03962851 | 5.14 |
| 2.10253233 | 2.25255535 | 0.22800218 | 0.08412184 | 5.16 |
| 1.95876731 | 2.19029301 | 0.27005282 | 0.12917295 | 5.18 |
| 1.73690191 | 2.04052706 | 0.30922817 | 0.17297881 | 5.20 |
| 1.44594684 | 1.80940063 | 0.34396621 | 0.21378935 | 5.22 |
| 1.09766071 | 1.50630056 | 0.37288515 | 0.24997736 | 5.24 |
| 0.70607485 | 1.14347627 | 0.39483836 | 0.28010337 | 5.26 |
| 0.28692816 | 0.73554482 | 0.40895986 | 0.30297290 | 5.28 |
| -0.14296547 | 0.29890207 | 0.41469842 | 0.31768380 | 5.30 |
| -0.56639156 | -0.14893622 | 0.41183911 | 0.32366184 | 5.32 |
| -0.96642432 | -0.59003701 | 0.40051128 | 0.32068311 | 5.34 |
| -1.32710322 | -1.00676799 | 0.38118279 | 0.30888237 | 5.36 |
| -1.63406964 | -1.38250237 | 0.35464073 | 0.28874701 | 5.38 |
| -1.87513853 | -1.70228221 | 0.32195934 | 0.26109697 | 5.40 |
| -2.04078194 | -1.95341379 | 0.28445657 | 0.22705132 | 5.42 |
| -2.12450556 | -2.12597145 | 0.24364093 | 0.18798305 | 5.44 |
| -2.12310318 | -2.21318980 | 0.20115081 | 0.14546362 | 5.46 |
| -2.03677920 | -2.21172878 | 0.15868875 | 0.10119982 | 5.48 |
| -1.86913457 | -2.12180134 | 0.11795317 | 0.05696524 | 5.50 |
| -1.62701675 | -1.94715872 | 0.08057048 | 0.01452922 | 5.52 |
| -1.32024022 | -1.69493423 | 0.04803014 | -0.02441396 | 5.54 |
| -0.96118870 | -1.37535202 | 0.02162534 | -0.05831264 | 5.56 |
| -0.56431533 | -1.00131274 | 0.00240156 | -0.08581968 | 5.58 |
| -0.14556094 | -0.58787284 | -0.00888474 | -0.10584594 | 5.60 |
| 0.27828616 | -0.15163855 | -0.01179596 | -0.11760339 | 5.62 |
| 0.69026323 | 0.28990102 | -0.00623024 | -0.12063616 | 5.64 |
| 1.07391185 | 0.71907508 | 0.00757503 | -0.11483814 | 5.66 |
| 1.41393546 | 1.11873819 | 0.02905326 | -0.10045664 | 5.68 |
| 1.69680913 | 1.47295527 | 0.05733197 | -0.07808188 | 5.70 |
| 1.91131749 | 1.76763683 | 0.09126815 | -0.04862277 | 5.72 |
| 2.04899932 | 1.99109934 | 0.12949450 | -0.01327004 | 5.74 |
| 2.10448124 | 2.13452840 | 0.17047449 | 0.02655195 | 5.76 |
| 2.07568717 | 2.19232632 | 0.21256412 | 0.06924252 | 5.78 |
| 1.96391575 | 2.16233037 | 0.25407786 | 0.11308904 | 5.80 |
| 1.77378241 | 2.04589338 | 0.29335617 | 0.15633565 | 5.82 |
| 1.51302902 | 1.84782345 | 0.32883182 | 0.19725352 | 5.84 |
| 1.19220877 | 1.57618562 | 0.35909240 | 0.23420999 | 5.86 |
| 0.82425914 | 1.24197359 | 0.38293658 | 0.26573370 | 5.88 |
| 0.42398023 | 0.85866489 | 0.39942176 | 0.29057317 | 5.90 |
| 0.00743953 | 0.44167740 | 0.40790136 | 0.30774647 | 5.92 |
| -0.40867298 | 0.00774932 | 0.40805016 | 0.31658002 | 5.94 |
| -0.80771357 | -0.42573271 | 0.39987670 | 0.31673501 | 5.96 |
| -1.17375034 | -0.84143019 | 0.38372242 | 0.30822035 | 5.98 |
| -1.49219934 | -1.22274619 | 0.36024742 | 0.29139175 | 6.00 |
| -1.75040551 | -1.55448799 | 0.33040343 | 0.26693682 | 6.02 |
| -1.93814559 | -1.82347230 | 0.29539532 | 0.23584706 | 6.04 |
| -2.04803274 | -2.01904907 | 0.25663241 | 0.19937762 | 6.06 |
| -2.07580714 | -2.13352316 | 0.21567175 | 0.15899664 | 6.08 |
| -2.02050089 | -2.16245691 | 0.17415561 | 0.11632617 | 6.10 |
| -1.88447099 | -2.10484201 | 0.13374559 | 0.07307703 | 6.12 |
| -1.67329929 | -1.96313387 | 0.09605617 | 0.03098019 | 6.14 |
| -1.39556360 | -1.74314733 | 0.06259019 | -0.00828248 | 6.16 |
| -1.06248931 | -1.45381826 | 0.03467892 | -0.04314543 | 6.18 |
| -0.68749584 | -1.10684062 | 0.01342913 | -0.07222179 | 6.20 |
| -0.28565594 | -0.71619399 | -0.00032079 | -0.09435861 | 6.22 |
| 0.12690999 | -0.29758030 | -0.00603391 | -0.10868249 | 6.24 |
| 0.53368064 | 0.13220715 | -0.00349571 | -0.11463409 | 6.26 |
| 0.91839528 | 0.55595741 | 0.00717791 | -0.11198995 | 6.28 |
| 1.26570375 | 0.95673099 | 0.02554581 | -0.10087080 | 6.30 |
| 1.56177890 | 1.31853698 | 0.05085989 | -0.08173618 | 6.32 |
| 1.79486699 | 1.62697104 | 0.08209547 | -0.05536544 | 6.34 |
| 1.95575424 | 1.86978880 | 0.11799281 | -0.02282602 | 6.36 |
| 2.03813098 | 2.03739189 | 0.15710789 | 0.01456975 | 6.38 |
| 2.03883893 | 2.12320725 | 0.19787051 | 0.05531759 | 6.40 |
| 1.95799208 | 2.12394476 | 0.23864729 | 0.09778174 | 6.42 |
| 1.79896640 | 2.03972318 | 0.27780713 | 0.14026063 | 6.44 |
| 1.56825915 | 1.87405939 | 0.31378646 | 0.18105510 | 6.46 |
| 1.27522351 | 1.63372187 | 0.34515164 | 0.21853628 | 6.48 |
